0,10.4992,34.2178,44.717,450.062,0.376487,2662.88,3,280.78,3.01012,1.18481,27.3212,24.9206,61.8352,0.403016,11.4059
0,16.3551,27.2835,43.6386,316.312,2.51018,13169.1,5,326.156,-2.76498,1.3084,17.0612,15.1567,133.946,0.113155,5.45669
1,3.04238,48.2425,51.2849,183.812,2.533,8650.43,5,314.98,-2.25472,0.609144,40.2267,39.0478,230.73,0.169236,9.64849
1,2.56523,42.3621,44.9273,347.562,0.0690162,20278.6,6,328.303,-1.86123,1.18893,22.5509,21.3739,158.115,0.135179,7.06034
1,7.07264,33.8393,40.9119,163.812,2.03444,5993.57,3,329.208,2.46376,0.797224,16.6097,11.1673,76.6971,0.145603,11.2798
0,12.3444,28.2791,40.6236,380.062,3.00103,3763.92,4,325.199,-3.13638,1.49269,14.2048,11.6265,61.8352,0.188024,7.06979
0,10.0252,39.1297,49.1549,326.312,1.92469,51165.4,5,297.515,-1.10253,2.11525,16.3638,14.7011,184.711,0.0795896,7.82594
0,11.8356,39.1305,50.966,63.8125,0.210136,8844.49,5,306.374,3.0369,1.14124,17.224,15.2358,108.466,0.140466,7.82609
0,10.3093,30.9105,41.2198,215.688,1.21939e-12,1527.52,2,324.511,-2.75933,0.984213,21.3865,11.8625,34.3,0.345845,15.4552
0,21.9411,23.7762,45.7173,331.312,0.892742,2856.72,3,326.241,-2.62252,1.00188,16.6243,15.4161,97.0151,0.158904,7.9254
0,20.8782,28.8642,49.7424,260.062,0.595689,5082.45,5,307.039,-2.26826,1.02205,20.5934,19.3877,153.394,0.126391,5.77284
0,10.8359,30.6322,41.4681,16.9375,3.13378,7.44967e-09,1,328.175,1.69992,0.854434,30.6322,0,0,-nan,30.6322
1,6.47156,38.582,45.0536,388.812,0.759847,12995.6,6,291.409,-2.03447,1.05325,23.0798,22.0692,158.115,0.139577,6.43034
0,12.0932,30.9901,43.0833,352.562,1.10715,1944.28,3,335.684,2.10615,2.16363,22.1466,21.1007,76.6971,0.275117,10.33
0,19.9398,25.2447,45.1845,133.188,0.384803,4767.22,3,345.224,3.11653,1.31238,11.0256,6.51138,70.7113,0.0920841,8.41492
0,10.6534,32.0162,42.6696,197.562,0.484235,5632.77,4,336.141,-2.38986,1.2143,19.4734,16.4181,85.75,0.191465,8.00405
1,6.94929,39.39,46.3393,425.688,0,1.49012e-08,1,324.9,1.8681,1.43963,39.39,0,0,-nan,39.39
0,28.6791,23.4227,52.1018,84.4375,0,7.33417e-09,1,234.21,0.1088,1.97596,23.4227,0,0,-nan,23.4227
1,7.10371,38.4106,45.5143,458.188,2.83843,6572.63,6,312.059,2.14703,1.18184,21.7531,20.3154,85.75,0.236914,6.40177
1,3.8914,39.782,43.6734,470.062,0.74345,13898,4,294.585,-0.125659,1.50575,14.4449,10.9441,97.0151,0.112809,9.94551
1,6.58195,41.1848,47.7668,447.562,2.4783,23856.1,4,233.257,-2.35472,0.726515,15.6772,11.2961,123.67,0.0913402,10.2962
1,6.95533,35.0639,42.0193,394.438,0.422446,4683.21,3,295.178,0.852551,1.24627,29.8351,27.2827,76.6971,0.35572,11.688
1,3.79595,39.3518,43.1477,431.938,2.8134,9939.93,6,318.038,-2.05494,0.9125,13.7551,12.3706,123.67,0.100029,6.55863
1,4.03528,45.4338,49.4691,380.688,0.258102,19706.7,7,297.149,2.30705,0.738701,12.4003,10.7075,161.793,0.0661805,6.49055
0,24.9833,23.2134,48.1967,414.438,3.14159,1442.13,2,326.614,-2.83647,1.08626,11.6386,0.0637628,34.3,0.00185897,11.6067
1,9.94555,36.3321,46.2776,464.438,2.73548,18347.8,6,320.522,-2.83946,1.48658,18.6962,17.5926,123.67,0.142254,6.05534
0,13.2288,33.6748,46.9036,127.562,0.473752,1341.46,3,297.071,-2.48077,1.61405,31.031,29.9226,97.0151,0.308433,11.2249
1,4.3575,44.3798,48.7373,181.938,3.13047,16373,8,345.04,2.95189,0.719176,28.0974,26.9257,194.03,0.138771,5.54747
1,6.1039,36.2952,42.3991,246.938,2.48081,3501.1,3,321.876,-1.85578,1.35906,28.3078,26.0495,61.8352,0.421273,12.0984
1,6.21363,35.2932,41.5069,98.1875,1.10551,4773.81,4,302.617,-3.01045,0.554441,27.6519,26.6404,76.6971,0.347346,8.82331
0,13.7192,31.4827,45.2019,101.938,0.588003,2366.52,2,307.582,2.26656,0.883468,29.3494,27.216,61.8352,0.440137,15.7414
1,6.41449,36.8321,43.2466,269.438,1.00278,1147.52,3,281.465,1.21207,0.683514,33.2077,32.1496,48.5075,0.662776,12.2774
1,7.66112,33.8414,41.5026,426.938,0,7.39237e-09,1,326.61,-2.35177,1.19993,33.8414,0,0,-nan,33.8414
0,14.9217,34.3098,49.2316,406.312,0.223623,11083.1,6,281.583,-0.795036,1.01335,19.2833,17.7299,158.115,0.112133,5.71831
1,8.05301,36.398,44.451,343.812,0.0352044,5808.83,4,301.182,-0.677257,0.503657,20.6794,19.3266,76.6971,0.251986,9.09951
1,4.97173,42.3259,47.2977,326.312,2.76943,6889.32,4,330.015,-2.07347,1.20349,21.1511,19.3364,108.466,0.178271,10.5815
1,7.80607,38.7123,46.5183,339.438,1.38331,1733.62,3,229.305,-1.54426,5.15242,36.504,35.4699,141.423,0.250808,12.9041
0,18.2893,25.4911,43.7804,301.312,2.03444,1532.62,2,342.899,1.72531,0.848258,20.5873,15.6835,38.3486,0.408973,12.7455
0,17.9662,28.8879,46.8541,200.062,2.55359,4583.28,2,352.16,2.04845,2.10519,21.7733,14.6587,61.8352,0.23706,14.444
1,8.24606,42.8313,51.0774,316.938,3.09916,1945.79,3,304.67,1.85019,0.878581,32.8691,31.7904,76.6971,0.414493,14.2771
1,8.85849,35.2506,44.1091,335.688,2.63735,19151,4,296.94,-2.12895,0.881535,14.5588,9.17486,123.67,0.074188,8.81265
1,5.85633,37.5715,43.4278,320.062,5.77178e-12,40.3395,2,327.596,1.68593,1.84668,36.5363,35.501,34.3,1.03502,18.7857
1,5.92066,44.5252,50.4458,72.5625,0.927568,2250.8,4,345.616,2.78616,0.666619,32.3851,31.3566,85.75,0.365675,11.1313
1,2.7365,40.1589,42.8954,243.188,0.944101,25413.2,4,277.267,0.659512,1.49547,20.7567,19.7419,141.423,0.139595,10.0397
1,6.79434,33.1243,39.9186,304.438,0.913373,3636.42,3,322.985,2.71917,1.67878,25.2935,23.2983,70.7113,0.329484,11.0414
0,14.6234,35.5583,50.1818,90.6875,0.421734,10341.1,4,303.9,-0.78164,0.89416,23.5106,21.6731,92.3556,0.23467,8.88958
1,8.83546,33.0069,41.8423,180.688,2.06797,1673.56,3,289.698,1.21524,2.41493,28.9772,27.8296,70.7113,0.393566,11.0023
1,8.4059,33.5616,41.9676,321.938,0.552968,21114.8,4,328.595,1.82518,2.10648,16.5632,14.5525,123.67,0.117672,8.39041
1,7.75495,43.8589,51.6139,317.562,0.752308,2425.31,3,309.33,-0.812398,1.44572,34.9457,33.8307,85.75,0.394527,14.6196
1,3.36296,45.3375,48.7005,409.438,0.679695,5196.57,4,306.788,-0.964452,0.565809,29.1485,27.8467,115.046,0.242049,11.3344
1,4.50733,45.3767,49.8841,220.062,1.13381,14686.5,5,322.437,2.97828,0.596901,18.2896,17.0541,146.53,0.116387,9.07534
1,6.71461,34.3036,41.0182,420.062,0.94228,719.221,3,277.078,-2.11406,0.848747,32.1106,31.032,85.75,0.361889,11.4345
1,9.83542,38.3451,48.1805,450.688,0.84848,24177.7,5,263.918,2.93924,1.59578,12.8837,8.91295,133.946,0.0665415,7.66902
1,6.60802,40.9199,47.528,175.062,0.170822,4174.67,4,323.838,2.8074,4.19114,27.0356,25.3027,76.6971,0.329904,10.23
0,11.928,32.9438,44.8718,371.938,0.545438,13813.6,4,305.112,-1.00961,0.882354,23.5996,22.1282,109.814,0.201507,8.23596
1,7.89957,38.5609,46.4605,363.188,3.14159,1706.75,2,269.491,2.7588,2.08206,24.2301,9.89921,34.3,0.288607,19.2805
0,26.0324,25.0303,51.0627,366.938,0,831.788,2,332.678,1.82608,0.645949,22.5346,20.0388,34.3,0.584222,12.5152
0,10.1735,37.9639,48.1374,5.6875,1.07097,13687.7,5,286.683,2.99978,0.738206,26.1636,25.0005,171.5,0.145776,7.59278
0,24.4032,24.3109,48.7141,26.3125,1.23111,17624.7,4,319.292,-1.86488,0.807704,15.5157,13.2576,179.051,0.0740438,6.07774
1,4.49045,44.4025,48.8929,402.562,2.15298,12979,4,309.456,1.02182,0.725442,28.2385,26.2634,108.466,0.242134,11.1006
0,12.9953,32.0354,45.0307,410.688,0,1489.78,2,285.537,2.03149,0.961565,23.7973,15.5592,34.3,0.45362,16.0177
1,8.41788,36.6124,45.0302,406.938,1.15232,1434.86,3,298.118,2.60003,1.52385,34.0766,32.8133,104.319,0.314547,12.2041
1,4.70676,36.3469,41.0537,430.062,2.8088,3376.22,3,343.809,1.56269,1.08827,19.6191,17.2355,61.8352,0.278733,12.1156
0,16.8095,32.927,49.7365,128.188,1.10715,1834.34,2,332.762,-2.08024,0.920957,25.2998,17.6726,38.3486,0.46084,16.4635
1,9.20603,36.9061,46.1121,95.0625,0,2506.83,3,275.454,1.65765,0.830674,19.3943,18.0178,68.6,0.26265,12.302
1,3.84655,46.868,50.7146,179.438,0.413248,19551.5,5,264.504,-3.13058,1.05509,28.7783,26.9639,123.67,0.21803,9.37361
1,8.84977,39.5507,48.4004,290.062,2.78346,5570.72,4,317.567,1.77503,1.17398,16.0169,11.4958,61.8352,0.18591,9.88767
0,21.2102,25.8453,47.0555,446.938,3.14159,5242.67,3,312.859,-2.93999,2.61775,11.8813,5.41487,68.6,0.078934,8.61509
1,7.48422,40.9743,48.4586,161.938,0.549698,4511.49,4,310.985,-1.79073,1.16083,34.3333,32.9681,97.0151,0.339824,10.2436
1,3.53039,37.6357,41.1661,362.562,2.09607,3703.6,4,321.523,2.07369,0.568086,27.3938,26.2595,85.75,0.306234,9.40892
1,3.1128,40.4878,43.6006,434.438,0.662436,9465.42,4,315.792,-2.26622,1.10838,25.9774,23.427,97.0151,0.241478,10.1219
0,20.8788,27.7937,48.6725,241.312,1.00859,2396.3,4,309.036,3.06192,1.83943,23.6933,22.5686,76.6971,0.294256,6.94843
1,6.53482,38.9116,45.4464,343.188,2.4354,11486.9,7,321.732,1.52519,1.34549,21.0746,19.9829,146.53,0.136374,5.5588
0,12.5625,30.9816,43.5441,250.688,2.94205,2754.01,4,294.235,-0.537686,1.05688,20.8886,19.6624,61.8352,0.317981,7.7454
1,9.7432,37.9285,47.6717,240.062,0.440335,5148.67,4,275.119,2.75054,0.639343,18.147,16.6038,61.8352,0.268516,9.48214
1,3.26318,41.992,45.2552,386.938,2.54622,8314.74,6,288.629,-1.75537,1.73177,14.4193,13.3075,123.67,0.107605,6.99867
1,6.44835,38.4137,44.8621,348.812,0.588003,1103.82,2,324.705,2.6745,1.61813,37.0451,35.6766,61.8352,0.576962,19.2069
1,9.35407,37.2167,46.5707,443.188,0.172107,5612.65,3,262.419,3.09308,2.79873,33.6529,32.1465,108.466,0.296374,12.4056
0,15.0897,26.0531,41.1428,167.562,1.10715,1421.25,2,267.792,2.03173,0.784043,21.9723,17.8914,38.3486,0.466547,13.0265
1,7.62351,34.8394,42.4629,350.688,2.36035,20346.2,7,334.467,-2.17299,1.20527,18.9551,17.2113,153.394,0.112203,4.97705
1,6.31922,36.2246,42.5438,150.688,0.469022,4408.3,3,321.948,3.07701,0.981575,21.0143,15.1142,61.8352,0.244427,12.0749
0,17.8633,29.4933,47.3566,137.562,2.14126,37140.3,6,319.322,1.59728,0.737294,12.8727,11.8452,247.341,0.0478901,4.91554
1,7.18407,40.6615,47.8455,376.312,1.25646e-12,1482.46,2,318.376,0.642963,0.669212,33.5263,26.3911,34.3,0.769419,20.3307
1,5.95446,34.4551,40.4095,418.188,0.507531,6210.05,4,309.55,-1.93898,1.26171,19.1004,17.0116,92.3556,0.184197,8.61377
0,12.6013,29.8252,42.4265,231.312,3.02346,8545.71,5,277.81,2.75939,1.13716,12.3097,10.0448,109.814,0.0914714,5.96503
1,8.37206,39.7616,48.1336,434.438,0,21569.7,3,268.007,-2.29391,1.30824,26.4281,20.7795,137.2,0.151454,13.2539
0,14.9117,36.0534,50.9651,9.4375,-nan,1.45519e-11,1,310.289,2.1243,1.24531,36.0534,0,0,-nan,36.0534
1,6.3855,40.2259,46.6114,366.938,2.06816,9069.01,5,316.948,2.6795,1.13466,16.1176,15.0582,115.046,0.130889,8.04518
0,10.4896,37.5873,48.0769,86.9375,2.42357,20670.4,6,315.283,-1.90889,1.02568,21.1046,20.0923,145.523,0.13807,6.26456
1,8.21653,42.2211,50.4376,313.812,0.299265,2775.97,3,326.046,2.67479,1.50787,38.8928,37.5521,92.3556,0.406604,14.0737
1,8.36123,41.8601,50.2213,224.438,0.86076,10856.9,4,281.954,2.7274,0.765039,23.0502,21.8586,115.046,0.19,10.465
1,8.5977,34.7973,43.395,268.812,-0,-7.45058e-09,1,318.606,-2.76422,0.911626,34.7973,0,0,-nan,34.7973
1,9.4789,42.2579,51.7368,406.938,0.224088,19792.9,5,285.77,-2.1978,0.892542,16.3572,15.2912,208.639,0.0732903,8.45158
1,8.71671,32.3328,41.0495,135.688,2.34954,4409.44,3,292.333,-2.60352,0.558098,22.8423,20.0571,70.7113,0.283648,10.7776
1,9.36122,38.6312,47.9925,453.812,0.288454,5546.18,4,327.615,1.94897,0.65528,31.3284,30.2819,158.115,0.191518,9.65781
1,9.13165,34.2738,43.4054,214.438,3.13911,5078.27,3,280.671,2.06521,2.11615,28.4855,27.4014,76.6971,0.357268,11.4246
1,8.51939,34.2104,42.7297,264.438,-nan,235.686,2,330.556,2.867,0.467313,33.1582,32.1061,68.6,0.468019,17.1052
1,4.74431,42.5307,47.275,208.812,0.466393,32717,5,295.072,-1.46481,1.59274,27.8972,26.2466,171.5,0.153041,8.50613
0,18.6334,27.1489,45.7824,58.1875,0.25534,2792.59,3,289.964,2.1679,0.995411,11.9252,8.2601,48.5075,0.170285,9.04964
1,6.3883,39.4386,45.8269,191.938,0.0695821,3330.01,3,310.524,-1.81128,0.620833,20.8987,13.0125,48.5075,0.268257,13.1462
0,10.2756,34.7537,45.0293,178.812,0.378421,6181.37,4,328.72,0.357948,1.01655,17.6755,16.3119,123.67,0.131898,8.68843
1,6.28574,46.3571,52.6429,309.438,2.24702,20090.1,5,299.95,-2.91289,1.05875,24.7577,22.9066,123.67,0.185223,9.27143
0,14.7315,32.2042,46.9357,398.188,0.779982,39610,5,325.203,1.35771,0.95541,15.9401,14.2205,209.342,0.0679291,6.44083
0,10.3652,35.2748,45.6401,34.4375,2.03444,2051.48,2,331.115,2.13777,2.05516,22.8966,10.5183,38.3486,0.274281,17.6374
0,14.8767,31.3022,46.1789,13.1875,-nan,0,1,322.593,1.82216,1.01173,31.3022,0,0,-nan,31.3022
1,3.90569,36.2737,40.1794,198.188,2.94394,20202.6,5,304.32,1.84511,1.28625,18.7099,16.7325,124.854,0.134016,7.25475
0,13.3327,31.1104,44.4431,237.562,2.10976,3868.3,4,303.839,2.14277,0.776423,19.3224,17.9895,76.6971,0.234552,7.77761
0,23.9345,21.4146,45.3491,311.312,0.891199,5143.67,3,324.231,-2.56721,1.42393,18.0317,16.6952,133.946,0.124641,7.13821
0,22.745,27.0204,49.7654,157.562,2.84959,53568,6,298.382,1.8698,1.67207,11.8498,10.1569,200.736,0.0505984,4.5034
1,4.68559,47.2086,51.8942,259.438,2.81346,16027.5,6,345.053,2.12025,1.99416,30.5004,29.3476,138.268,0.212252,7.86811
1,6.78501,41.8039,48.5889,211.312,2.32759,23045.1,6,262.468,-1.25127,1.22327,17.2824,16.2136,133.946,0.121046,6.96732
0,10.7684,35.7284,46.4968,381.312,0.535283,5661.26,4,334.135,2.24806,0.909733,18.4336,17.1178,61.8352,0.27683,8.93211
1,5.28361,42.3851,47.6687,178.812,2.18159,24987.1,7,331.51,-2.38413,1.04729,20.2577,19.0783,184.711,0.103287,6.05502
1,3.69391,42.4108,46.1047,370.688,2.6949,3615.56,5,320.576,2.10742,2.02787,36.8756,35.806,115.046,0.311233,8.48216
0,15.0203,34.2881,49.3084,293.188,2.74144,9429.35,3,331.87,3.00811,3.10068,18.3128,10.715,92.3556,0.116019,11.4294
1,4.72624,36.9374,41.6636,363.812,2.41169,5968.5,5,309.198,-1.96991,1.11713,20.214,18.8843,97.0151,0.194654,7.38747
1,8.14243,39.0395,47.182,170.062,0.587669,18677.1,5,324.978,2.99491,1.12815,13.2666,11.6778,185.506,0.062951,7.80791
0,10.1252,30.3374,40.4626,128.188,0.508254,13751.1,4,321.833,3.02183,1.36054,12.7427,9.43062,109.814,0.0858785,7.58434
0,24.0777,23.8405,47.9182,407.562,3.06412,8337.89,6,320.046,2.99355,1.79526,10.4483,9.11783,123.67,0.0737268,3.97341
0,22.0622,20.3013,42.3634,208.188,2.76109,9843.52,2,335.456,2.28452,1.55496,11.1689,2.03649,92.3556,0.0220505,10.1506
0,13.8806,37.7989,51.6796,346.312,0.756648,16301.2,5,285.658,2.9263,0.921404,16.846,15.7424,230.73,0.0682289,7.55979
1,3.1939,42.0984,45.2923,285.688,2.47113,5269.42,3,321.089,2.155,0.966488,35.88,34.3598,70.7113,0.485917,14.0328
1,5.15129,35.4421,40.5933,104.438,0.486408,5431.21,4,325.716,3.07043,1.82867,19.5777,18.099,61.8352,0.292697,8.86051
1,5.90325,40.019,45.9223,200.062,3.07323,18821.5,5,293.378,2.36564,1.16142,20.6375,19.4769,168.908,0.11531,8.00381
0,35.656,12.5863,48.2423,18.1875,0.0624188,7.50879e-09,1,273.991,-2.25325,1.38575,12.5863,0,0,-nan,12.5863
0,16.3267,29.7472,46.0739,426.312,0.838216,13018.6,4,325.614,-1.60347,0.69351,13.213,10.165,115.046,0.0883563,7.4368
1,3.10239,49.0133,52.1157,341.312,0.522646,25902.9,8,309.014,1.20031,0.878789,17.3481,16.0921,200.002,0.0804601,6.12666
0,27.4241,14.2793,41.7034,88.1875,2.55359,3095.9,2,294.999,-1.59228,1.53427,10.8734,7.4676,61.8352,0.120766,7.13965
1,8.05155,33.0023,41.0539,304.438,0.796046,19223.7,7,328.949,2.38474,1.29079,10.8892,9.78784,133.946,0.0730731,4.71462
0,20.4547,28.5402,48.9949,339.438,2.98658,18664.3,5,292.649,2.90892,2.4845,14.2718,12.694,158.115,0.0802829,5.70804
1,7.51654,37.331,44.8476,418.188,2.71152,6512.63,4,263.137,-1.4122,0.95757,18.0107,16.7854,158.115,0.10616,9.33275
1,8.34002,34.001,42.341,318.812,2.81137,5786.8,4,324.465,2.78156,1.53562,27.0037,25.8689,109.814,0.235571,8.50025
1,9.41431,31.9833,41.3976,138.188,-nan,-1.16415e-10,1,330.123,-2.94353,0.865931,31.9833,0,0,-nan,31.9833
1,3.93387,44.5548,48.4887,210.062,0.761884,4050.92,4,225.691,-2.87576,0.546251,25.8758,24.8198,133.946,0.185297,11.1387
1,3.78106,44.5911,48.3722,400.062,2.89391,5036.32,4,290.818,-2.95114,0.718169,16.3061,13.7257,61.8352,0.221973,11.1478
1,7.32438,33.2765,40.6008,142.562,1.03114,21399.2,4,294.234,-2.4627,0.770395,10.5093,4.17332,138.268,0.0301829,8.31911
0,16.5644,24.2782,40.8426,319.438,0,1678.7,3,338.377,3.00869,0.69695,14.8493,13.7434,68.6,0.200341,8.09273
1,9.41619,37.1274,46.5436,214.438,0.0751628,1925.64,3,292.737,3.11155,1.31771,30.0631,28.3192,48.5075,0.58381,12.3758
1,3.52949,40.8714,44.4009,387.562,2.90995,8774.03,5,328.9,2.85462,0.872339,28.3281,27.1099,123.67,0.219211,8.17429
0,21.6777,21.9153,43.593,74.4375,1.10715,1155.03,2,309.284,-2.07896,0.512967,18.9965,16.0778,38.3486,0.419254,10.9576
1,8.61381,44.0038,52.6176,326.312,2.3729,5650.52,6,324.242,-2.99889,1.05261,32.8107,31.6247,97.0151,0.325977,7.33397
1,7.724,39.7508,47.4748,427.562,1.07135e-12,1738.6,2,295.067,-3.04952,2.29853,23.831,7.91122,34.3,0.230648,19.8754
1,5.30218,40.2851,45.5873,331.312,0.702047,7515.36,5,335.012,0.822241,1.34175,26.6383,25.5882,145.523,0.175837,8.05703
0,14.1277,32.1544,46.2821,46.3125,0,852.265,2,254.199,2.71389,0.950457,29.6418,27.1291,34.3,0.790936,16.0772
1,8.85968,33.052,41.9116,160.062,3.13509,3429.66,4,324.888,1.32155,0.734008,28.7335,27.5969,108.466,0.254429,8.26299
0,14.9195,27.846,42.7656,279.438,2.03444,25146.2,3,334.562,-1.37958,2.1073,16.5101,11.166,153.394,0.0727925,9.282
1,9.56814,35.0572,44.6254,126.312,3.02248,2806.19,4,320.873,2.01935,1.31005,26.5315,25.2258,61.8352,0.407952,8.76431
1,5.29402,43.071,48.365,398.812,2.96244,3826.58,4,316.668,1.82458,1.07893,27.1179,25.6688,61.8352,0.415116,10.7677
1,4.28813,38.61,42.8981,326.312,2.7116,13529.2,8,325.557,1.55384,1.3996,17.8739,16.7679,171.5,0.097772,4.82625
1,4.8614,42.6968,47.5582,375.062,1.89517,37600.1,7,268.437,-1.98232,1.40207,26.1082,25.0408,230.091,0.10883,6.09954
1,3.46168,43.8632,47.3249,396.312,2.2635,17574.9,6,272.901,2.53441,5.6425,14.6662,12.7932,153.394,0.0834009,7.31053
0,23.2891,22.8853,46.1744,112.562,0.0624188,7.47968e-09,1,287.192,2.37388,1.13481,22.8853,0,0,-nan,22.8853
0,10.7423,31.5373,42.2796,148.188,0.728786,3826.56,3,335.605,2.81528,1.29588,27.056,25.1116,97.0151,0.258843,10.5124
1,5.91449,40.1685,46.083,380.688,0.77355,11288.7,6,313.328,3.09198,1.2246,20.8275,19.6395,171.5,0.114516,6.69474
1,6.67745,35.9624,42.6399,258.812,0.778728,16032.7,3,315.917,2.83693,1.15689,30.8738,28.4169,158.115,0.179723,11.9875
0,30.1757,16.2608,46.4365,220.062,1.5708,4.54747e-13,1,270.606,1.48764,1.36014,16.2608,0,0,-nan,16.2608
0,20.1128,22.9921,43.1049,31.9375,2.03444,885.361,2,348.171,3.13362,2.21447,20.8734,18.7547,38.3486,0.489058,11.496
1,6.76382,43.6495,50.4134,351.312,2.448,24352.8,7,341.088,2.69339,0.872913,23.1518,21.6935,146.53,0.148048,6.23565
0,10.3351,32.6857,43.0208,356.938,2.88831,10215.6,5,330.249,-3.06857,0.562271,21.3148,20.2648,92.3556,0.219421,6.53715
1,5.80582,47.3195,53.1253,366.938,1.10715,2266.92,2,235.029,-1.05259,1.10919,30.8817,14.4439,38.3486,0.376646,23.6598
1,5.45333,39.3692,44.8225,302.562,1.10715,6367.04,3,321.381,0.980626,1.36294,23.3535,21.6706,115.046,0.188365,13.1231
1,9.89761,33.2758,43.1735,348.188,0.345031,13993.7,5,324.684,2.25224,0.71557,17.5949,16.0385,123.67,0.129688,6.65517
1,9.84853,31.4844,41.333,160.062,2.28902,18582.3,5,304.979,-1.81658,0.710954,22.1317,21.1035,171.5,0.123053,6.29689
0,11.3572,32.2731,43.6303,414.438,2.99178,17534.4,6,294.412,2.71444,0.902195,16.4008,15.3694,171.5,0.0896174,5.37884
0,10.3265,37.5191,47.8456,279.438,3.14159,5405.43,3,311.309,1.96356,1.6856,29.8739,27.6574,68.6,0.403169,12.5064
0,12.5904,28.8831,41.4735,223.188,0.0669725,11715.6,4,301.755,-2.6124,0.582462,11.2222,7.8183,109.814,0.0711961,7.22078
1,3.71921,44.4511,48.1704,402.562,3.04128,2194.65,3,327.26,-1.87111,1.41282,25.5643,24.3782,61.8352,0.394245,14.817
0,12.5505,39.1114,51.6619,196.312,0.320217,12336.2,5,286.349,2.80192,0.822407,29.5048,28.3986,145.523,0.195149,7.82227
1,3.43064,39.4852,42.9158,266.938,2.87911,12800.5,3,334.864,1.81042,1.02807,35.4186,34.1222,124.854,0.273297,13.1617
1,4.53564,40.8169,45.3526,383.812,2.91915,11313.5,7,302.086,-1.45265,1.40037,19.2407,17.9524,158.115,0.11354,5.83099
1,3.42584,38.1165,41.5424,251.312,0.242523,4969.78,4,305.887,-2.98652,1.24607,14.7637,10.2082,61.8352,0.165087,9.52913
1,2.73874,46.0147,48.7535,382.562,0.0508391,15219.5,6,245.585,-2.68233,0.746406,21.8396,20.3923,123.67,0.164892,7.66912
0,20.1483,29.2134,49.3617,59.4375,2.91344,1529.21,3,290.737,3.0237,1.47134,24.9085,22.9485,48.5075,0.473091,9.73779
